"","studyid","species","year","phenovalue","slope","intid","int_type","spp"
"642","EMW001","Mnemiopsis leidyi",1951,206.625,-1.43251570048309,1,"predation","spp2"
"643","EMW001","Mnemiopsis leidyi",1971,210.458,-1.43251570048309,1,"predation","spp2"
"644","EMW001","Mnemiopsis leidyi",1972,188.458,-1.43251570048309,1,"predation","spp2"
"645","EMW001","Mnemiopsis leidyi",1973,197.042,-1.43251570048309,1,"predation","spp2"
"646","EMW001","Mnemiopsis leidyi",1974,195.125,-1.43251570048309,1,"predation","spp2"
"647","EMW001","Mnemiopsis leidyi",1975,200.875,-1.43251570048309,1,"predation","spp2"
"648","EMW001","Mnemiopsis leidyi",1976,207.625,-1.43251570048309,1,"predation","spp2"
"649","EMW001","Mnemiopsis leidyi",1978,200.875,-1.43251570048309,1,"predation","spp2"
"650","EMW001","Mnemiopsis leidyi",1983,226.75,-1.43251570048309,1,"predation","spp2"
"651","EMW001","Mnemiopsis leidyi",1985,161.583,-1.43251570048309,1,"predation","spp2"
"652","EMW001","Mnemiopsis leidyi",1986,137.625,-1.43251570048309,1,"predation","spp2"
"653","EMW001","Mnemiopsis leidyi",1999,137.625,-1.43251570048309,1,"predation","spp2"
"654","EMW001","Mnemiopsis leidyi",2002,106.958,-1.43251570048309,1,"predation","spp2"
"655","EMW001","Mnemiopsis leidyi",2004,176,-1.43251570048309,1,"predation","spp2"
"656","HMK004","Tortrix viridana",1982,102.261,0.92995714285708,19,"herbivory","spp2"
"657","HMK004","Tortrix viridana",1983,96.6617,0.92995714285708,19,"herbivory","spp2"
"658","HMK004","Tortrix viridana",1984,105.007,0.92995714285708,19,"herbivory","spp2"
"659","HMK004","Tortrix viridana",1985,109.914,0.92995714285708,19,"herbivory","spp2"
"660","HMK004","Tortrix viridana",1986,96.7122,0.92995714285708,19,"herbivory","spp2"
"661","HMK004","Tortrix viridana",1987,114.949,0.92995714285708,19,"herbivory","spp2"
"662","HMK004","Tortrix viridana",1988,101.514,0.92995714285708,19,"herbivory","spp2"
"663","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,36,"predation","spp2"
"664","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,36,"predation","spp2"
"665","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,25,"predation","spp2"
"666","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,25,"predation","spp2"
"667","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,51,"predation","spp2"
"668","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,51,"predation","spp2"
"669","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,55,"predation","spp2"
"670","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,55,"predation","spp2"
"671","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,61,"predation","spp2"
"672","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,61,"predation","spp2"
"673","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,66,"predation","spp2"
"674","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,66,"predation","spp2"
"675","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,41,"predation","spp2"
"676","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,41,"predation","spp2"
"677","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,30,"predation","spp2"
"678","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,30,"predation","spp2"
"679","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,80,"predation","spp2"
"680","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,80,"predation","spp2"
"681","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,71,"predation","spp2"
"682","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,71,"predation","spp2"
"683","HMK006","Platysoma cylindrica",1996,139,15.0000000000023,86,"predation","spp2"
"684","HMK006","Platysoma cylindrica",1997,154,15.0000000000023,86,"predation","spp2"
"685","HMK006","Corticeus parallelus",1996,103,51.0000000000078,22,"predation","spp2"
"686","HMK006","Corticeus parallelus",1997,154,51.0000000000078,22,"predation","spp2"
"687","HMK006","Corticeus parallelus",1996,103,51.0000000000078,49,"predation","spp2"
"688","HMK006","Corticeus parallelus",1997,154,51.0000000000078,49,"predation","spp2"
"689","HMK006","Corticeus parallelus",1996,103,51.0000000000078,42,"predation","spp2"
"690","HMK006","Corticeus parallelus",1997,154,51.0000000000078,42,"predation","spp2"
"691","HMK006","Corticeus parallelus",1996,103,51.0000000000078,52,"predation","spp2"
"692","HMK006","Corticeus parallelus",1997,154,51.0000000000078,52,"predation","spp2"
"693","HMK006","Corticeus parallelus",1996,103,51.0000000000078,63,"predation","spp2"
"694","HMK006","Corticeus parallelus",1997,154,51.0000000000078,63,"predation","spp2"
"695","HMK006","Corticeus parallelus",1996,103,51.0000000000078,65,"predation","spp2"
"696","HMK006","Corticeus parallelus",1997,154,51.0000000000078,65,"predation","spp2"
"697","HMK006","Corticeus parallelus",1996,103,51.0000000000078,28,"predation","spp2"
"698","HMK006","Corticeus parallelus",1997,154,51.0000000000078,28,"predation","spp2"
"699","HMK006","Corticeus parallelus",1996,103,51.0000000000078,37,"predation","spp2"
"700","HMK006","Corticeus parallelus",1997,154,51.0000000000078,37,"predation","spp2"
"701","HMK006","Corticeus parallelus",1996,103,51.0000000000078,85,"predation","spp2"
"702","HMK006","Corticeus parallelus",1997,154,51.0000000000078,85,"predation","spp2"
"703","HMK006","Corticeus parallelus",1996,103,51.0000000000078,70,"predation","spp2"
"704","HMK006","Corticeus parallelus",1997,154,51.0000000000078,70,"predation","spp2"
"705","HMK006","Corticeus parallelus",1996,103,51.0000000000078,77,"predation","spp2"
"706","HMK006","Corticeus parallelus",1997,154,51.0000000000078,77,"predation","spp2"
"707","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,23,"predation","spp2"
"708","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,23,"predation","spp2"
"709","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,48,"predation","spp2"
"710","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,48,"predation","spp2"
"711","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,43,"predation","spp2"
"712","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,43,"predation","spp2"
"713","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,29,"predation","spp2"
"714","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,29,"predation","spp2"
"715","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,38,"predation","spp2"
"716","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,38,"predation","spp2"
"717","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,84,"predation","spp2"
"718","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,84,"predation","spp2"
"719","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,54,"predation","spp2"
"720","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,54,"predation","spp2"
"721","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,58,"predation","spp2"
"722","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,58,"predation","spp2"
"723","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,68,"predation","spp2"
"724","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,68,"predation","spp2"
"725","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,73,"predation","spp2"
"726","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,73,"predation","spp2"
"727","HMK006","Enoclerus nigripes",1996,171.5,53.0000000000081,79,"predation","spp2"
"728","HMK006","Enoclerus nigripes",1997,224.5,53.0000000000081,79,"predation","spp2"
"729","HMK006","Cucujus clavipes",1996,103,61.0000000000093,40,"predation","spp2"
"730","HMK006","Cucujus clavipes",1997,164,61.0000000000093,40,"predation","spp2"
"731","HMK006","Cucujus clavipes",1996,103,61.0000000000093,35,"predation","spp2"
"732","HMK006","Cucujus clavipes",1997,164,61.0000000000093,35,"predation","spp2"
"733","HMK006","Cucujus clavipes",1996,103,61.0000000000093,53,"predation","spp2"
"734","HMK006","Cucujus clavipes",1997,164,61.0000000000093,53,"predation","spp2"
"735","HMK006","Cucujus clavipes",1996,103,61.0000000000093,50,"predation","spp2"
"736","HMK006","Cucujus clavipes",1997,164,61.0000000000093,50,"predation","spp2"
"737","HMK006","Cucujus clavipes",1996,103,61.0000000000093,62,"predation","spp2"
"738","HMK006","Cucujus clavipes",1997,164,61.0000000000093,62,"predation","spp2"
"739","HMK006","Cucujus clavipes",1996,103,61.0000000000093,64,"predation","spp2"
"740","HMK006","Cucujus clavipes",1997,164,61.0000000000093,64,"predation","spp2"
"741","HMK006","Cucujus clavipes",1996,103,61.0000000000093,33,"predation","spp2"
"742","HMK006","Cucujus clavipes",1997,164,61.0000000000093,33,"predation","spp2"
"743","HMK006","Cucujus clavipes",1996,103,61.0000000000093,75,"predation","spp2"
"744","HMK006","Cucujus clavipes",1997,164,61.0000000000093,75,"predation","spp2"
"745","HMK006","Cucujus clavipes",1996,103,61.0000000000093,83,"predation","spp2"
"746","HMK006","Cucujus clavipes",1997,164,61.0000000000093,83,"predation","spp2"
"747","HMK006","Cucujus clavipes",1996,103,61.0000000000093,27,"predation","spp2"
"748","HMK006","Cucujus clavipes",1997,164,61.0000000000093,27,"predation","spp2"
"749","HMK006","Cucujus clavipes",1996,103,61.0000000000093,78,"predation","spp2"
"750","HMK006","Cucujus clavipes",1997,164,61.0000000000093,78,"predation","spp2"
"751","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,24,"predation","spp2"
"752","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,24,"predation","spp2"
"753","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,44,"predation","spp2"
"754","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,44,"predation","spp2"
"755","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,32,"predation","spp2"
"756","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,32,"predation","spp2"
"757","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,39,"predation","spp2"
"758","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,39,"predation","spp2"
"759","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,81,"predation","spp2"
"760","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,81,"predation","spp2"
"761","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,46,"predation","spp2"
"762","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,46,"predation","spp2"
"763","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,87,"predation","spp2"
"764","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,87,"predation","spp2"
"765","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,57,"predation","spp2"
"766","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,57,"predation","spp2"
"767","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,60,"predation","spp2"
"768","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,60,"predation","spp2"
"769","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,72,"predation","spp2"
"770","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,72,"predation","spp2"
"771","HMK006","Thanasimus dubius",1996,137,-4.00000000000056,67,"predation","spp2"
"772","HMK006","Thanasimus dubius",1997,133,-4.00000000000056,67,"predation","spp2"
"773","HMK006","Platysoma parallelum",1996,138,18.0000000000028,26,"predation","spp2"
"774","HMK006","Platysoma parallelum",1997,156,18.0000000000028,26,"predation","spp2"
"775","HMK006","Platysoma parallelum",1996,138,18.0000000000028,45,"predation","spp2"
"776","HMK006","Platysoma parallelum",1997,156,18.0000000000028,45,"predation","spp2"
"777","HMK006","Platysoma parallelum",1996,138,18.0000000000028,47,"predation","spp2"
"778","HMK006","Platysoma parallelum",1997,156,18.0000000000028,47,"predation","spp2"
"779","HMK006","Platysoma parallelum",1996,138,18.0000000000028,31,"predation","spp2"
"780","HMK006","Platysoma parallelum",1997,156,18.0000000000028,31,"predation","spp2"
"781","HMK006","Platysoma parallelum",1996,138,18.0000000000028,34,"predation","spp2"
"782","HMK006","Platysoma parallelum",1997,156,18.0000000000028,34,"predation","spp2"
"783","HMK006","Platysoma parallelum",1996,138,18.0000000000028,76,"predation","spp2"
"784","HMK006","Platysoma parallelum",1997,156,18.0000000000028,76,"predation","spp2"
"785","HMK006","Platysoma parallelum",1996,138,18.0000000000028,82,"predation","spp2"
"786","HMK006","Platysoma parallelum",1997,156,18.0000000000028,82,"predation","spp2"
"787","HMK006","Platysoma parallelum",1996,138,18.0000000000028,56,"predation","spp2"
"788","HMK006","Platysoma parallelum",1997,156,18.0000000000028,56,"predation","spp2"
"789","HMK006","Platysoma parallelum",1996,138,18.0000000000028,59,"predation","spp2"
"790","HMK006","Platysoma parallelum",1997,156,18.0000000000028,59,"predation","spp2"
"791","HMK006","Platysoma parallelum",1996,138,18.0000000000028,69,"predation","spp2"
"792","HMK006","Platysoma parallelum",1997,156,18.0000000000028,69,"predation","spp2"
"793","HMK006","Platysoma parallelum",1996,138,18.0000000000028,74,"predation","spp2"
"794","HMK006","Platysoma parallelum",1997,156,18.0000000000028,74,"predation","spp2"
"795","HMK006","Dryocetes autographus",1996,140,16.0000000000025,88,"competition","spp2"
"796","HMK006","Dryocetes autographus",1997,156,16.0000000000025,88,"competition","spp2"
"797","HMK006","Gnathotrichus materiarius",1996,132,11.0000000000017,89,"competition","spp2"
"798","HMK006","Gnathotrichus materiarius",1997,143,11.0000000000017,89,"competition","spp2"
"799","HMK006","Gnathotrichus materiarius",1996,132,11.0000000000017,98,"competition","spp2"
"800","HMK006","Gnathotrichus materiarius",1997,143,11.0000000000017,98,"competition","spp2"
"801","HMK006","Hylastes porculus",1996,141,14.5000000000022,90,"competition","spp2"
"802","HMK006","Hylastes porculus",1997,155.5,14.5000000000022,90,"competition","spp2"
"803","HMK006","Hylastes porculus",1996,141,14.5000000000022,99,"competition","spp2"
"804","HMK006","Hylastes porculus",1997,155.5,14.5000000000022,99,"competition","spp2"
"805","HMK006","Hylastes porculus",1996,141,14.5000000000022,107,"competition","spp2"
"806","HMK006","Hylastes porculus",1997,155.5,14.5000000000022,107,"competition","spp2"
"807","HMK006","Hylurgops rugipennis pinifex",1996,139,-12.0000000000018,91,"competition","spp2"
"808","HMK006","Hylurgops rugipennis pinifex",1997,127,-12.0000000000018,91,"competition","spp2"
"809","HMK006","Hylurgops rugipennis pinifex",1996,139,-12.0000000000018,115,"competition","spp2"
"810","HMK006","Hylurgops rugipennis pinifex",1997,127,-12.0000000000018,115,"competition","spp2"
"811","HMK006","Hylurgops rugipennis pinifex",1996,139,-12.0000000000018,100,"competition","spp2"
"812","HMK006","Hylurgops rugipennis pinifex",1997,127,-12.0000000000018,100,"competition","spp2"
"813","HMK006","Hylurgops rugipennis pinifex",1996,139,-12.0000000000018,108,"competition","spp2"
"814","HMK006","Hylurgops rugipennis pinifex",1997,127,-12.0000000000018,108,"competition","spp2"
"815","HMK006","Ips grandicollis",1996,139,10.0000000000016,92,"competition","spp2"
"816","HMK006","Ips grandicollis",1997,149,10.0000000000016,92,"competition","spp2"
"817","HMK006","Ips grandicollis",1996,139,10.0000000000016,101,"competition","spp2"
"818","HMK006","Ips grandicollis",1997,149,10.0000000000016,101,"competition","spp2"
"819","HMK006","Ips grandicollis",1996,139,10.0000000000016,116,"competition","spp2"
"820","HMK006","Ips grandicollis",1997,149,10.0000000000016,116,"competition","spp2"
"821","HMK006","Ips grandicollis",1996,139,10.0000000000016,122,"competition","spp2"
"822","HMK006","Ips grandicollis",1997,149,10.0000000000016,122,"competition","spp2"
"823","HMK006","Ips grandicollis",1996,139,10.0000000000016,109,"competition","spp2"
"824","HMK006","Ips grandicollis",1997,149,10.0000000000016,109,"competition","spp2"
"825","HMK006","Ips pini",1996,134,-7.00000000000105,93,"competition","spp2"
"826","HMK006","Ips pini",1997,127,-7.00000000000105,93,"competition","spp2"
"827","HMK006","Ips pini",1996,134,-7.00000000000105,102,"competition","spp2"
"828","HMK006","Ips pini",1997,127,-7.00000000000105,102,"competition","spp2"
"829","HMK006","Ips pini",1996,134,-7.00000000000105,123,"competition","spp2"
"830","HMK006","Ips pini",1997,127,-7.00000000000105,123,"competition","spp2"
"831","HMK006","Ips pini",1996,134,-7.00000000000105,128,"competition","spp2"
"832","HMK006","Ips pini",1997,127,-7.00000000000105,128,"competition","spp2"
"833","HMK006","Ips pini",1996,134,-7.00000000000105,117,"competition","spp2"
"834","HMK006","Ips pini",1997,127,-7.00000000000105,117,"competition","spp2"
"835","HMK006","Ips pini",1996,134,-7.00000000000105,110,"competition","spp2"
"836","HMK006","Ips pini",1997,127,-7.00000000000105,110,"competition","spp2"
"837","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,95,"competition","spp2"
"838","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,95,"competition","spp2"
"839","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,104,"competition","spp2"
"840","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,104,"competition","spp2"
"841","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,125,"competition","spp2"
"842","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,125,"competition","spp2"
"843","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,130,"competition","spp2"
"844","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,130,"competition","spp2"
"845","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,119,"competition","spp2"
"846","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,119,"competition","spp2"
"847","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,112,"competition","spp2"
"848","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,112,"competition","spp2"
"849","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,137,"competition","spp2"
"850","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,137,"competition","spp2"
"851","HMK006","Orthotomicus caelatus",1996,139,15.0000000000023,134,"competition","spp2"
"852","HMK006","Orthotomicus caelatus",1997,154,15.0000000000023,134,"competition","spp2"
"853","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,103,"competition","spp2"
"854","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,103,"competition","spp2"
"855","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,124,"competition","spp2"
"856","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,124,"competition","spp2"
"857","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,129,"competition","spp2"
"858","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,129,"competition","spp2"
"859","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,133,"competition","spp2"
"860","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,133,"competition","spp2"
"861","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,94,"competition","spp2"
"862","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,94,"competition","spp2"
"863","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,118,"competition","spp2"
"864","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,118,"competition","spp2"
"865","HMK006","Monochamus spp.",1996,186.5,-10.0000000000015,111,"competition","spp2"
"866","HMK006","Monochamus spp.",1997,176.5,-10.0000000000015,111,"competition","spp2"
"867","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,105,"competition","spp2"
"868","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,105,"competition","spp2"
"869","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,120,"competition","spp2"
"870","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,120,"competition","spp2"
"871","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,131,"competition","spp2"
"872","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,131,"competition","spp2"
"873","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,135,"competition","spp2"
"874","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,135,"competition","spp2"
"875","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,96,"competition","spp2"
"876","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,96,"competition","spp2"
"877","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,113,"competition","spp2"
"878","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,113,"competition","spp2"
"879","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,140,"competition","spp2"
"880","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,140,"competition","spp2"
"881","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,126,"competition","spp2"
"882","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,126,"competition","spp2"
"883","HMK006","Pissodes approximatus",1996,118.5,-24.5000000000038,138,"competition","spp2"
"884","HMK006","Pissodes approximatus",1997,94,-24.5000000000038,138,"competition","spp2"
"885","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,106,"competition","spp2"
"886","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,106,"competition","spp2"
"887","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,121,"competition","spp2"
"888","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,121,"competition","spp2"
"889","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,127,"competition","spp2"
"890","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,127,"competition","spp2"
"891","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,132,"competition","spp2"
"892","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,132,"competition","spp2"
"893","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,97,"competition","spp2"
"894","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,97,"competition","spp2"
"895","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,141,"competition","spp2"
"896","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,141,"competition","spp2"
"897","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,142,"competition","spp2"
"898","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,142,"competition","spp2"
"899","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,136,"competition","spp2"
"900","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,136,"competition","spp2"
"901","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,114,"competition","spp2"
"902","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,114,"competition","spp2"
"903","HMK006","Tomicus piniperda",1996,88.5,-8.00000000000123,139,"competition","spp2"
"904","HMK006","Tomicus piniperda",1997,80.5,-8.00000000000123,139,"competition","spp2"
"905","HMK007","Saxifraga tricuspidata",1983,151,0.785714285714413,143,"competition","spp2"
"906","HMK007","Saxifraga tricuspidata",1985,154,0.785714285714413,143,"competition","spp2"
"907","HMK007","Saxifraga tricuspidata",1986,153,0.785714285714413,143,"competition","spp2"
"908","HMK008","Selasphorus platycercus",1975,135.0237,-0.212802297047685,144,"poll","spp2"
"909","HMK008","Selasphorus platycercus",1976,138.4943,-0.212802297047685,144,"poll","spp2"
"910","HMK008","Selasphorus platycercus",1978,133.9942,-0.212802297047685,144,"poll","spp2"
"911","HMK008","Selasphorus platycercus",1979,136.4563,-0.212802297047685,144,"poll","spp2"
"912","HMK008","Selasphorus platycercus",1980,138.321,-0.212802297047685,144,"poll","spp2"
"913","HMK008","Selasphorus platycercus",1981,133.4288,-0.212802297047685,144,"poll","spp2"
"914","HMK008","Selasphorus platycercus",1982,135.0248,-0.212802297047685,144,"poll","spp2"
"915","HMK008","Selasphorus platycercus",1983,147.6623,-0.212802297047685,144,"poll","spp2"
"916","HMK008","Selasphorus platycercus",1984,77.5384,-0.212802297047685,144,"poll","spp2"
"917","HMK008","Selasphorus platycercus",1984,133.5947,-0.212802297047685,144,"poll","spp2"
"918","HMK008","Selasphorus platycercus",1985,141.6883,-0.212802297047685,144,"poll","spp2"
"919","HMK008","Selasphorus platycercus",1985,82.06802,-0.212802297047685,144,"poll","spp2"
"920","HMK008","Selasphorus platycercus",1986,94.0669,-0.212802297047685,144,"poll","spp2"
"921","HMK008","Selasphorus platycercus",1986,140.7407,-0.212802297047685,144,"poll","spp2"
"922","HMK008","Selasphorus platycercus",1987,104.1018,-0.212802297047685,144,"poll","spp2"
"923","HMK008","Selasphorus platycercus",1988,139.0111,-0.212802297047685,144,"poll","spp2"
"924","HMK008","Selasphorus platycercus",1988,135.5615,-0.212802297047685,144,"poll","spp2"
"925","HMK008","Selasphorus platycercus",1989,121.7085,-0.212802297047685,144,"poll","spp2"
"926","HMK008","Selasphorus platycercus",1989,127.1896,-0.212802297047685,144,"poll","spp2"
"927","HMK008","Selasphorus platycercus",1990,75.62156,-0.212802297047685,144,"poll","spp2"
"928","HMK008","Selasphorus platycercus",1990,123.1631,-0.212802297047685,144,"poll","spp2"
"929","HMK008","Selasphorus platycercus",1991,133.2575,-0.212802297047685,144,"poll","spp2"
"930","HMK008","Selasphorus platycercus",1991,103.4451,-0.212802297047685,144,"poll","spp2"
"931","HMK008","Selasphorus platycercus",1992,101.8329,-0.212802297047685,144,"poll","spp2"
"932","HMK008","Selasphorus platycercus",1992,132.5773,-0.212802297047685,144,"poll","spp2"
"933","HMK008","Selasphorus platycercus",1993,113.5057,-0.212802297047685,144,"poll","spp2"
"934","HMK008","Selasphorus platycercus",1993,137.4566,-0.212802297047685,144,"poll","spp2"
"935","HMK008","Selasphorus platycercus",1994,110.4106,-0.212802297047685,144,"poll","spp2"
"936","HMK008","Selasphorus platycercus",1994,130.0839,-0.212802297047685,144,"poll","spp2"
"937","HMK008","Selasphorus platycercus",1995,112.2242,-0.212802297047685,144,"poll","spp2"
"938","HMK008","Selasphorus platycercus",1995,133.6174,-0.212802297047685,144,"poll","spp2"
"939","HMK008","Selasphorus platycercus",1996,131.0961,-0.212802297047685,144,"poll","spp2"
"940","HMK008","Selasphorus platycercus",1996,147.1273,-0.212802297047685,144,"poll","spp2"
"941","HMK008","Selasphorus platycercus",1997,95.7339,-0.212802297047685,144,"poll","spp2"
"942","HMK008","Selasphorus platycercus",1997,132.464,-0.212802297047685,144,"poll","spp2"
"943","HMK008","Selasphorus platycercus",1998,138.7463,-0.212802297047685,144,"poll","spp2"
"944","HMK008","Selasphorus platycercus",1998,129.4315,-0.212802297047685,144,"poll","spp2"
"945","HMK008","Selasphorus platycercus",1999,125.7193,-0.212802297047685,144,"poll","spp2"
"946","HMK008","Selasphorus platycercus",1999,142.5471,-0.212802297047685,144,"poll","spp2"
"947","HMK008","Selasphorus platycercus",2000,107.125,-0.212802297047685,144,"poll","spp2"
"948","HMK008","Selasphorus platycercus",2000,125.4019,-0.212802297047685,144,"poll","spp2"
"949","HMK008","Selasphorus platycercus",2001,128.0064,-0.212802297047685,144,"poll","spp2"
"950","HMK008","Selasphorus platycercus",2001,62.4637,-0.212802297047685,144,"poll","spp2"
"951","HMK008","Selasphorus platycercus",2002,125.7198,-0.212802297047685,144,"poll","spp2"
"952","HMK008","Selasphorus platycercus",2003,130.4599,-0.212802297047685,144,"poll","spp2"
"953","HMK008","Selasphorus platycercus",2003,122.0984,-0.212802297047685,144,"poll","spp2"
"954","HMK008","Selasphorus platycercus",2004,124.6918,-0.212802297047685,144,"poll","spp2"
"955","HMK008","Selasphorus platycercus",2005,129.1695,-0.212802297047685,144,"poll","spp2"
"956","HMK008","Selasphorus platycercus",2006,136.6099,-0.212802297047685,144,"poll","spp2"
"957","HMK008","Selasphorus platycercus",2006,137.0587,-0.212802297047685,144,"poll","spp2"
"958","HMK008","Selasphorus platycercus",2007,129.7502,-0.212802297047685,144,"poll","spp2"
